timestamp,ghi,temperature,wind_speed,humidity,power_kw
2023-12-27 16:00:00,0.0,-7.26,3.58,88.04,0.0
2023-12-27 17:00:00,0.0,-8.8,3.38,93.59,0.069
2023-12-27 18:00:00,19.07,-8.59,2.96,96.15,0.2542
2023-12-27 19:00:00,20.53,-10.21,3.48,86.44,0.5363
2023-12-27 20:00:00,0.0,-12.17,3.22,100.0,0.1366
2023-12-27 21:00:00,8.81,-13.57,5.25,90.13,0.1122
2023-12-27 22:00:00,5.64,-9.06,3.16,87.01,0.1136
2023-12-27 23:00:00,18.07,-11.66,3.04,96.98,0.1748
2023-12-28 00:00:00,18.14,-11.03,3.03,90.5,0.1347
2023-12-28 01:00:00,0.0,-11.79,5.55,87.92,0.1324
2023-12-28 02:00:00,0.0,-10.34,4.77,87.09,0.2423
2023-12-28 03:00:00,15.54,-13.61,3.4,100.0,0.1546
2023-12-28 04:00:00,0.0,-11.03,3.6,84.83,0.0818
2023-12-28 05:00:00,1.09,-9.46,3.86,95.43,0.0
2023-12-28 06:00:00,22.52,-7.11,6.91,85.74,0.3513
2023-12-28 07:00:00,2.43,-3.57,3.23,86.68,0.0
2023-12-28 08:00:00,45.24,-7.38,3.41,89.39,0.5418
2023-12-28 09:00:00,33.81,-8.9,3.04,92.13,0.4508
2023-12-28 10:00:00,0.0,-9.49,3.83,81.57,0.1981
2023-12-28 11:00:00,29.41,-8.61,3.24,87.08,0.0252
2023-12-28 12:00:00,0.0,-8.24,5.61,94.94,0.2409
2023-12-28 13:00:00,25.56,-12.6,3.08,94.92,0.4764
2023-12-28 14:00:00,0.0,-8.45,3.16,88.35,0.0798
2023-12-28 15:00:00,6.64,-6.14,3.95,83.92,0.0288
2023-12-28 16:00:00,4.59,-8.04,3.62,90.88,0.2124
2023-12-28 17:00:00,20.88,-9.43,3.6,93.97,0.521
2023-12-28 18:00:00,41.9,-12.94,3.2,90.71,0.443
2023-12-28 19:00:00,0.0,-8.37,3.42,96.83,0.2189
2023-12-28 20:00:00,68.41,-10.17,2.98,88.45,0.9293
2023-12-28 21:00:00,6.97,-11.84,3.09,83.21,0.2681
2023-12-28 22:00:00,0.0,-16.7,3.05,86.82,0.1183
2023-12-28 23:00:00,0.0,-13.57,3.41,89.81,0.0038
2023-12-29 00:00:00,0.0,-11.88,2.97,86.23,0.0
2023-12-29 01:00:00,17.76,-12.7,4.04,87.15,0.133
2023-12-29 02:00:00,0.0,-11.96,3.55,94.56,0.1039
2023-12-29 03:00:00,0.0,-10.49,3.14,85.69,0.0
2023-12-29 04:00:00,0.0,-10.93,3.91,83.08,0.0
2023-12-29 05:00:00,0.0,-9.22,3.09,93.8,0.0
2023-12-29 06:00:00,24.34,-11.43,4.09,92.97,0.1135
2023-12-29 07:00:00,19.24,-11.41,3.17,84.56,0.2601
2023-12-29 08:00:00,35.0,-7.29,3.67,93.28,0.5258
2023-12-29 09:00:00,0.0,-6.26,3.13,84.09,0.0341
2023-12-29 10:00:00,36.08,-6.11,4.06,86.13,0.1843
2023-12-29 11:00:00,0.0,-6.58,3.82,84.22,0.0
2023-12-29 12:00:00,8.35,-7.39,4.5,87.45,0.0
2023-12-29 13:00:00,0.0,-6.42,4.35,92.57,0.0
2023-12-29 14:00:00,0.28,-6.39,4.03,91.1,0.1193
2023-12-29 15:00:00,36.07,-6.74,3.63,85.68,0.4233
2023-12-29 16:00:00,0.0,-3.03,3.7,90.69,0.0072
2023-12-29 17:00:00,0.0,-10.81,3.46,91.66,0.2391
2023-12-29 18:00:00,0.0,-3.29,3.31,94.52,0.0
2023-12-29 19:00:00,17.18,-13.03,3.06,91.54,0.3685
2023-12-29 20:00:00,0.0,-10.47,4.1,93.44,0.0
2023-12-29 21:00:00,0.0,-14.25,4.6,90.07,0.379
2023-12-29 22:00:00,0.0,-11.73,3.95,85.67,0.0446
2023-12-29 23:00:00,0.0,-10.68,7.27,90.56,0.0
2023-12-30 00:00:00,35.32,-12.72,4.12,95.77,0.3524
2023-12-30 01:00:00,2.73,-10.74,3.94,96.03,0.0
2023-12-30 02:00:00,0.0,-13.23,3.86,76.78,0.3223
2023-12-30 03:00:00,37.08,-16.01,3.0,92.83,0.3268
2023-12-30 04:00:00,0.0,-10.04,3.0,87.22,0.1895
2023-12-30 05:00:00,42.6,-10.5,3.21,91.69,0.6312
2023-12-30 06:00:00,42.11,-10.75,3.39,82.86,0.3083
2023-12-30 07:00:00,1.68,-9.83,3.85,87.54,0.0
2023-12-30 08:00:00,0.0,-7.48,3.05,81.67,0.1496
2023-12-30 09:00:00,68.69,-9.3,3.19,87.53,0.7311
2023-12-30 10:00:00,11.62,-6.44,4.14,92.73,0.1337
2023-12-30 11:00:00,25.64,-4.51,3.9,91.91,0.3121
2023-12-30 12:00:00,78.68,-2.67,3.65,100.0,0.4365
2023-12-30 13:00:00,56.42,-4.08,7.4,87.11,0.6195
2023-12-30 14:00:00,39.33,-6.87,4.1,85.3,0.6156
2023-12-30 15:00:00,0.0,-7.15,3.42,96.62,0.0
2023-12-30 16:00:00,9.55,-9.09,3.66,81.11,0.2312
2023-12-30 17:00:00,0.0,-9.94,3.01,90.66,0.0
2023-12-30 18:00:00,19.99,-8.05,3.4,92.2,0.0558
2023-12-30 19:00:00,0.0,-11.18,3.83,78.14,0.052
2023-12-30 20:00:00,8.43,-10.56,3.26,84.24,0.0937
2023-12-30 21:00:00,0.0,-13.84,3.25,82.86,0.2044
2023-12-30 22:00:00,0.0,-9.65,4.07,93.86,0.0
2023-12-30 23:00:00,0.0,-13.33,3.47,86.48,0.1934
2023-12-31 00:00:00,23.71,-10.65,3.24,88.32,0.2654
2023-12-31 01:00:00,44.69,-14.14,3.95,81.56,0.5818
2023-12-31 02:00:00,0.0,-13.94,4.91,85.58,0.0
2023-12-31 03:00:00,16.61,-9.3,3.11,85.68,0.0447
2023-12-31 04:00:00,12.97,-12.58,3.4,88.54,0.2908
2023-12-31 05:00:00,0.24,-13.74,4.35,88.1,0.0
2023-12-31 06:00:00,0.0,-11.91,3.07,96.98,0.0
2023-12-31 07:00:00,0.0,-7.34,4.72,93.08,0.1493
2023-12-31 08:00:00,0.0,-6.81,4.14,80.74,0.2247
2023-12-31 09:00:00,0.0,-9.23,5.91,94.71,0.0
2023-12-31 10:00:00,42.24,-8.5,3.96,94.03,0.7254
2023-12-31 11:00:00,46.39,-5.59,5.54,89.97,0.4034
2023-12-31 12:00:00,49.1,-4.2,3.71,94.55,0.5802
2023-12-31 13:00:00,0.0,-7.07,3.41,95.64,0.1292
2023-12-31 14:00:00,0.0,-6.12,3.8,87.2,0.0
2023-12-31 15:00:00,0.0,-5.96,3.44,83.53,0.0
2023-12-31 16:00:00,59.11,-4.02,3.56,92.45,0.5953
2023-12-31 17:00:00,0.0,-11.37,3.96,85.55,0.0399
2023-12-31 18:00:00,25.91,-11.17,5.46,90.95,0.2966
2023-12-31 19:00:00,0.0,-11.62,4.26,84.44,0.0
2023-12-31 20:00:00,1.66,-9.68,4.91,94.5,0.0
2023-12-31 21:00:00,36.44,-12.46,6.26,85.83,0.1835
2023-12-31 22:00:00,0.0,-11.8,3.45,88.57,0.0
2023-12-31 23:00:00,0.0,-12.48,3.62,88.25,0.0
2024-01-01 00:00:00,42.54,-12.86,3.25,82.48,0.5205
2024-01-01 01:00:00,1.37,-12.55,3.16,94.95,0.0
2024-01-01 02:00:00,32.74,-10.4,4.84,95.98,0.3768
2024-01-01 03:00:00,0.0,-13.93,4.38,88.84,0.0
2024-01-01 04:00:00,42.2,-11.66,4.31,85.76,0.532
2024-01-01 05:00:00,8.21,-13.07,4.75,88.39,0.0
2024-01-01 06:00:00,13.04,-9.41,3.5,87.03,0.1363
2024-01-01 07:00:00,3.95,-9.48,3.36,89.44,0.0
2024-01-01 08:00:00,0.0,-6.23,3.58,88.0,0.0
2024-01-01 09:00:00,0.0,-7.76,3.84,85.02,0.0291
2024-01-01 10:00:00,0.0,-8.16,3.05,95.21,0.0
2024-01-01 11:00:00,64.14,-7.46,3.07,88.49,0.7032
2024-01-01 12:00:00,43.91,-3.42,4.53,99.22,0.4333
2024-01-01 13:00:00,0.0,-10.11,5.14,90.08,0.3059
2024-01-01 14:00:00,0.0,-8.52,4.82,87.53,0.0502
2024-01-01 15:00:00,0.0,-7.67,5.84,88.15,0.0722
2024-01-01 16:00:00,18.54,-9.64,3.15,87.72,0.0769
2024-01-01 17:00:00,0.0,-8.11,3.3,89.03,0.0
2024-01-01 18:00:00,9.0,-9.98,3.4,90.68,0.0082
2024-01-01 19:00:00,4.1,-10.13,3.33,83.95,0.0
2024-01-01 20:00:00,0.0,-11.13,3.48,84.45,0.0295
2024-01-01 21:00:00,13.15,-12.19,3.92,93.46,0.1883
2024-01-01 22:00:00,4.75,-15.05,3.15,92.12,0.0821
2024-01-01 23:00:00,0.0,-12.41,8.77,81.68,0.0
2024-01-02 00:00:00,0.0,-16.43,5.08,92.09,0.0
2024-01-02 01:00:00,12.75,-14.14,3.89,93.68,0.0336
2024-01-02 02:00:00,49.21,-11.52,3.61,90.74,0.6218
2024-01-02 03:00:00,50.59,-9.64,3.33,81.21,0.8704
2024-01-02 04:00:00,0.0,-6.7,7.1,82.8,0.0323
2024-01-02 05:00:00,0.0,-11.53,4.94,89.25,0.0508
2024-01-02 06:00:00,0.0,-11.63,3.44,98.89,0.281
2024-01-02 07:00:00,45.6,-8.08,4.86,86.79,0.5098
2024-01-02 08:00:00,30.39,-4.66,5.76,92.51,0.1952
2024-01-02 09:00:00,10.52,-4.71,4.41,86.26,0.1704
2024-01-02 10:00:00,4.98,-9.37,4.05,97.98,0.3014
2024-01-02 11:00:00,76.77,-7.28,3.76,89.69,0.9982
2024-01-02 12:00:00,86.34,-5.2,6.19,83.42,0.9969
2024-01-02 13:00:00,70.1,-5.16,3.71,85.4,0.4962
2024-01-02 14:00:00,13.7,-6.12,5.37,85.0,0.0
2024-01-02 15:00:00,0.0,-8.68,5.25,90.06,0.0499
2024-01-02 16:00:00,23.01,-7.23,3.11,86.0,0.2068
2024-01-02 17:00:00,24.48,-7.26,3.48,87.01,0.262
2024-01-02 18:00:00,0.0,-11.76,3.87,99.21,0.1461
2024-01-02 19:00:00,0.0,-8.01,3.15,86.55,0.0
2024-01-02 20:00:00,34.0,-9.41,3.12,90.36,0.293
2024-01-02 21:00:00,49.92,-13.5,6.07,88.12,0.7562
2024-01-02 22:00:00,0.0,-10.65,3.53,89.24,0.0
2024-01-02 23:00:00,0.0,-11.17,3.24,92.82,0.1742
2024-01-03 00:00:00,10.53,-11.22,3.45,78.41,0.1734
2024-01-03 01:00:00,14.6,-9.67,3.66,90.15,0.1473
2024-01-03 02:00:00,0.0,-12.55,3.5,87.52,0.022
2024-01-03 03:00:00,56.51,-11.38,3.18,90.28,0.7026
2024-01-03 04:00:00,12.66,-16.7,3.62,88.38,0.2463
2024-01-03 05:00:00,15.94,-8.47,6.84,88.43,0.0
2024-01-03 06:00:00,52.77,-7.89,3.9,90.88,0.7871
2024-01-03 07:00:00,0.0,-6.44,5.56,86.65,0.0368
2024-01-03 08:00:00,0.0,-10.3,3.99,99.24,0.1728
2024-01-03 09:00:00,0.0,-5.88,3.83,84.59,0.0671
2024-01-03 10:00:00,0.0,-5.29,5.1,96.6,0.3275
2024-01-03 11:00:00,0.0,-8.33,4.63,83.2,0.0
2024-01-03 12:00:00,72.44,-4.81,3.56,88.08,1.0533
2024-01-03 13:00:00,47.96,-6.1,3.65,90.96,0.4099
2024-01-03 14:00:00,0.0,-10.72,5.12,84.74,0.0818
2024-01-03 15:00:00,0.0,-6.64,3.35,84.39,0.1593
2024-01-03 16:00:00,22.84,-9.96,3.27,88.0,0.2632
2024-01-03 17:00:00,0.0,-12.5,3.92,93.88,0.0
2024-01-03 18:00:00,6.13,-9.19,3.87,89.81,0.0897
2024-01-03 19:00:00,20.99,-10.83,3.65,98.88,0.1693
2024-01-03 20:00:00,0.0,-8.62,3.12,92.22,0.1354
2024-01-03 21:00:00,20.55,-11.68,3.52,87.11,0.1023
2024-01-03 22:00:00,0.0,-10.97,4.32,75.93,0.0
2024-01-03 23:00:00,0.0,-11.81,5.92,81.65,0.0
2024-01-04 00:00:00,0.0,-10.91,3.52,87.99,0.0
2024-01-04 01:00:00,42.94,-14.62,4.59,81.49,0.5102
2024-01-04 02:00:00,0.0,-12.15,3.41,88.35,0.0858
2024-01-04 03:00:00,0.0,-12.35,5.75,90.43,0.074
2024-01-04 04:00:00,4.0,-10.14,3.54,87.85,0.0
2024-01-04 05:00:00,0.0,-10.21,3.28,87.96,0.0
2024-01-04 06:00:00,0.0,-11.18,3.25,99.1,0.0
2024-01-04 07:00:00,15.77,-9.85,3.76,89.64,0.1273
2024-01-04 08:00:00,0.0,-5.15,4.74,88.63,0.0
2024-01-04 09:00:00,0.0,-11.22,5.15,84.34,0.0
2024-01-04 10:00:00,0.0,-5.93,4.76,89.3,0.1946
2024-01-04 11:00:00,59.42,-4.57,3.36,86.92,0.7107
2024-01-04 12:00:00,88.86,-5.79,4.8,98.32,0.8323
2024-01-04 13:00:00,68.44,-3.11,4.74,92.16,0.8213
2024-01-04 14:00:00,0.0,-5.47,3.48,96.42,0.0
2024-01-04 15:00:00,0.0,-7.06,3.8,90.36,0.2771
2024-01-04 16:00:00,11.73,-9.38,3.51,95.54,0.0388
2024-01-04 17:00:00,44.12,-8.37,3.89,84.31,0.4259
2024-01-04 18:00:00,37.01,-8.59,4.34,90.56,0.3754
2024-01-04 19:00:00,13.89,-10.72,4.14,84.97,0.0
2024-01-04 20:00:00,0.0,-12.94,4.35,87.12,0.0695
2024-01-04 21:00:00,0.0,-14.48,3.25,89.52,0.007
2024-01-04 22:00:00,58.01,-12.18,4.85,84.53,0.7174
2024-01-04 23:00:00,0.0,-15.81,3.34,82.0,0.0043
2024-01-05 00:00:00,0.0,-13.91,3.93,94.14,0.0276
2024-01-05 01:00:00,28.28,-17.73,3.52,80.82,0.5744
2024-01-05 02:00:00,0.0,-10.9,4.2,97.67,0.0825
2024-01-05 03:00:00,0.0,-9.78,3.35,85.14,0.0
2024-01-05 04:00:00,45.84,-11.31,3.3,92.06,0.5718
2024-01-05 05:00:00,13.83,-7.08,3.22,92.35,0.331
2024-01-05 06:00:00,0.0,-7.27,3.24,83.69,0.0
2024-01-05 07:00:00,0.0,-8.23,3.27,91.52,0.0
2024-01-05 08:00:00,61.42,-8.7,7.64,90.08,0.7871
2024-01-05 09:00:00,0.0,-8.55,4.42,92.38,0.1456
2024-01-05 10:00:00,41.92,-6.25,3.52,95.27,0.4975
2024-01-05 11:00:00,62.16,-7.35,3.39,93.29,0.7677
2024-01-05 12:00:00,34.37,-5.87,3.7,84.88,0.5917
2024-01-05 13:00:00,19.97,-5.83,4.32,88.54,0.1472
2024-01-05 14:00:00,43.39,-7.83,3.5,85.1,0.3496
2024-01-05 15:00:00,43.88,-5.66,4.48,86.34,0.4548
2024-01-05 16:00:00,0.0,-8.93,4.19,91.66,0.0263
2024-01-05 17:00:00,16.49,-9.15,4.36,92.25,0.2347
2024-01-05 18:00:00,0.0,-11.92,4.29,92.13,0.1158
2024-01-05 19:00:00,0.0,-11.29,3.68,90.66,0.2498
2024-01-05 20:00:00,7.85,-7.15,5.05,91.43,0.1163
2024-01-05 21:00:00,0.0,-13.89,3.93,86.95,0.0
2024-01-05 22:00:00,0.0,-11.69,4.04,95.98,0.0
2024-01-05 23:00:00,0.0,-13.78,3.46,92.56,0.0206
2024-01-06 00:00:00,0.0,-17.41,4.83,89.02,0.2181
2024-01-06 01:00:00,0.0,-11.76,4.7,94.76,0.0981
2024-01-06 02:00:00,0.0,-13.69,3.32,86.55,0.0
2024-01-06 03:00:00,47.2,-11.47,3.46,89.72,0.4432
2024-01-06 04:00:00,14.8,-9.5,4.38,93.6,0.1245
2024-01-06 05:00:00,53.84,-10.29,4.45,83.03,0.6255
2024-01-06 06:00:00,0.0,-9.33,3.76,100.0,0.0
2024-01-06 07:00:00,0.0,-10.94,7.91,86.18,0.0
2024-01-06 08:00:00,52.75,-7.07,3.99,86.86,0.4823
2024-01-06 09:00:00,0.0,-8.24,3.35,89.23,0.0
2024-01-06 10:00:00,0.0,-11.38,3.26,92.82,0.0314
2024-01-06 11:00:00,56.96,-5.43,3.7,93.3,0.493
2024-01-06 12:00:00,12.87,-4.72,4.27,96.62,0.1922
2024-01-06 13:00:00,56.69,-4.12,4.08,88.81,0.9053
2024-01-06 14:00:00,17.5,-3.04,3.55,90.78,0.2256
2024-01-06 15:00:00,38.08,-6.31,3.44,81.43,0.4695
2024-01-06 16:00:00,26.7,-7.46,3.99,83.77,0.096
2024-01-06 17:00:00,39.0,-7.02,4.31,88.67,0.5505
2024-01-06 18:00:00,0.0,-11.76,3.61,90.91,0.0
2024-01-06 19:00:00,0.0,-14.1,4.91,88.89,0.1606
2024-01-06 20:00:00,63.3,-12.44,3.54,91.75,0.998
2024-01-06 21:00:00,0.0,-9.55,4.1,88.84,0.0
2024-01-06 22:00:00,0.0,-13.9,7.99,87.95,0.0
2024-01-06 23:00:00,16.95,-11.95,3.58,100.0,0.2746
2024-01-07 00:00:00,48.75,-11.85,4.86,87.71,0.3688
2024-01-07 01:00:00,5.69,-12.4,4.12,94.08,0.0803
2024-01-07 02:00:00,29.98,-15.15,3.93,82.49,0.3045
2024-01-07 03:00:00,0.0,-11.43,3.72,89.64,0.0
2024-01-07 04:00:00,0.0,-12.34,3.44,85.65,0.0
2024-01-07 05:00:00,0.0,-7.36,3.67,98.92,0.076
2024-01-07 06:00:00,23.41,-7.72,3.33,86.23,0.6334
2024-01-07 07:00:00,0.0,-9.99,3.57,88.87,0.0
2024-01-07 08:00:00,0.0,-4.96,3.7,84.9,0.0
2024-01-07 09:00:00,15.42,-7.18,7.74,84.6,0.294
2024-01-07 10:00:00,31.85,-10.74,3.89,88.64,0.2338
2024-01-07 11:00:00,30.59,-7.25,3.45,90.83,0.3499
2024-01-07 12:00:00,67.11,-3.72,3.97,94.31,0.6417
2024-01-07 13:00:00,51.49,-8.74,4.24,86.13,0.37
2024-01-07 14:00:00,0.0,-7.53,4.85,86.04,0.0466
2024-01-07 15:00:00,0.0,-10.59,3.92,95.45,0.0
2024-01-07 16:00:00,16.95,-10.9,3.38,96.99,0.0
2024-01-07 17:00:00,18.39,-10.89,3.29,88.6,0.2542
2024-01-07 18:00:00,26.82,-12.45,4.69,91.35,0.7392
2024-01-07 19:00:00,9.36,-12.01,3.25,97.37,0.2601
2024-01-07 20:00:00,0.0,-8.02,4.4,100.0,0.0
2024-01-07 21:00:00,20.71,-12.19,3.9,91.12,0.6929
2024-01-07 22:00:00,0.0,-11.02,4.64,92.79,0.0
2024-01-07 23:00:00,0.0,-10.71,3.48,89.69,0.0863
2024-01-08 00:00:00,0.0,-15.22,4.25,81.51,0.2749
2024-01-08 01:00:00,0.0,-14.56,3.3,90.64,0.0
2024-01-08 02:00:00,26.67,-11.07,3.38,95.77,0.3504
2024-01-08 03:00:00,0.0,-13.39,3.77,85.15,0.0
2024-01-08 04:00:00,0.0,-10.1,3.6,79.64,0.0
2024-01-08 05:00:00,0.0,-7.42,3.64,91.87,0.0615
2024-01-08 06:00:00,48.41,-12.91,4.1,80.13,0.2928
2024-01-08 07:00:00,31.63,-9.94,3.4,81.05,0.2095
2024-01-08 08:00:00,0.0,-8.9,5.61,80.74,0.0057
2024-01-08 09:00:00,40.54,-8.93,5.07,78.9,0.1972
2024-01-08 10:00:00,40.48,-8.62,3.35,94.2,0.404
2024-01-08 11:00:00,0.14,-8.09,3.86,89.6,0.0
2024-01-08 12:00:00,0.0,-7.03,3.94,99.2,0.0
2024-01-08 13:00:00,33.19,-6.77,4.14,92.59,0.5123
2024-01-08 14:00:00,33.67,-5.49,3.99,99.22,0.3927
2024-01-08 15:00:00,47.74,-7.93,3.7,85.69,0.5075
2024-01-08 16:00:00,0.0,-6.26,4.14,90.72,0.0
2024-01-08 17:00:00,52.56,-10.41,3.58,82.54,0.6472
2024-01-08 18:00:00,0.0,-12.4,6.89,87.53,0.0
2024-01-08 19:00:00,0.0,-11.38,3.3,96.08,0.0
2024-01-08 20:00:00,0.0,-10.57,4.03,88.71,0.1569
2024-01-08 21:00:00,34.57,-10.4,3.6,87.74,0.3023
2024-01-08 22:00:00,38.95,-9.68,4.19,88.8,0.6447
2024-01-08 23:00:00,28.63,-12.32,3.62,89.63,0.2458
2024-01-09 00:00:00,0.0,-11.49,4.08,89.52,0.1126
2024-01-09 01:00:00,25.88,-10.16,7.06,95.46,0.3337
2024-01-09 02:00:00,15.27,-14.16,3.45,85.19,0.2609
2024-01-09 03:00:00,0.0,-12.54,3.73,87.76,0.0435
2024-01-09 04:00:00,0.0,-5.96,3.43,89.29,0.107
2024-01-09 05:00:00,31.14,-9.06,4.34,84.28,0.572
2024-01-09 06:00:00,0.0,-8.98,3.79,86.56,0.0
2024-01-09 07:00:00,0.0,-7.44,4.93,92.63,0.2233
2024-01-09 08:00:00,0.0,-11.17,3.84,84.68,0.0
2024-01-09 09:00:00,10.92,-9.17,4.85,100.0,0.0
2024-01-09 10:00:00,0.0,-9.43,3.32,96.98,0.1026
2024-01-09 11:00:00,0.0,-6.26,4.87,89.68,0.1244
2024-01-09 12:00:00,106.57,-7.74,3.79,91.68,1.2806
2024-01-09 13:00:00,65.48,-6.91,3.51,92.65,0.6875
2024-01-09 14:00:00,0.0,-8.02,6.61,91.6,0.0
2024-01-09 15:00:00,0.0,-11.13,3.68,89.27,0.0
2024-01-09 16:00:00,10.78,-6.73,3.42,100.0,0.1465
2024-01-09 17:00:00,0.0,-12.75,4.96,85.21,0.0
2024-01-09 18:00:00,9.68,-11.46,4.07,86.86,0.0
2024-01-09 19:00:00,0.0,-13.41,3.47,89.16,0.0
2024-01-09 20:00:00,0.0,-13.26,5.98,92.02,0.0
2024-01-09 21:00:00,0.0,-11.72,4.27,98.86,0.0
2024-01-09 22:00:00,0.0,-10.13,4.24,88.79,0.1092
2024-01-09 23:00:00,49.37,-16.02,3.72,91.69,0.3964
2024-01-10 00:00:00,1.78,-14.11,4.78,90.6,0.0699
2024-01-10 01:00:00,6.22,-16.39,5.28,88.26,0.0
2024-01-10 02:00:00,0.0,-13.81,3.36,94.89,0.0405
2024-01-10 03:00:00,0.0,-11.97,3.86,90.82,0.0
2024-01-10 04:00:00,13.84,-9.96,4.35,93.62,0.1245
2024-01-10 05:00:00,5.82,-15.01,4.82,87.21,0.0
2024-01-10 06:00:00,0.0,-8.9,5.22,85.97,0.0435
2024-01-10 07:00:00,6.21,-11.17,3.47,86.96,0.0
2024-01-10 08:00:00,11.0,-10.93,4.03,90.17,0.111
2024-01-10 09:00:00,38.51,-7.74,3.41,94.27,0.2367
2024-01-10 10:00:00,0.0,-6.14,4.8,99.16,0.0
2024-01-10 11:00:00,0.0,-7.3,4.07,89.55,0.0
2024-01-10 12:00:00,20.1,-9.18,3.65,97.99,0.3343
2024-01-10 13:00:00,2.44,-7.3,4.39,91.81,0.0
2024-01-10 14:00:00,22.1,-8.85,3.73,85.33,0.0
2024-01-10 15:00:00,0.0,-6.67,3.52,89.27,0.1664
2024-01-10 16:00:00,0.0,-6.35,3.47,92.52,0.0
2024-01-10 17:00:00,42.77,-7.2,3.37,92.91,0.2195
2024-01-10 18:00:00,0.22,-10.04,3.53,86.28,0.0
2024-01-10 19:00:00,26.89,-8.53,3.67,86.9,0.2313
2024-01-10 20:00:00,0.0,-13.54,4.29,87.0,0.0
2024-01-10 21:00:00,0.0,-8.55,3.86,87.69,0.0318
2024-01-10 22:00:00,43.12,-14.65,5.16,90.2,0.2427
2024-01-10 23:00:00,3.04,-16.95,3.76,98.12,0.0391
2024-01-11 00:00:00,3.1,-10.26,4.12,86.45,0.0
2024-01-11 01:00:00,0.0,-14.31,5.19,80.35,0.0
2024-01-11 02:00:00,3.02,-12.35,3.91,80.03,0.165
2024-01-11 03:00:00,0.0,-14.17,3.66,92.63,0.1476
2024-01-11 04:00:00,35.61,-6.76,5.24,85.83,0.6353
2024-01-11 05:00:00,81.83,-7.12,3.38,89.9,0.6332
2024-01-11 06:00:00,14.52,-6.9,8.8,85.01,0.2133
2024-01-11 07:00:00,0.0,-9.04,4.51,87.81,0.1116
2024-01-11 08:00:00,0.0,-6.53,4.85,86.93,0.0
2024-01-11 09:00:00,0.0,-7.97,13.17,85.12,0.0
2024-01-11 10:00:00,46.65,-5.15,3.85,94.73,0.7174
2024-01-11 11:00:00,4.48,-7.91,4.45,95.1,0.0147
2024-01-11 12:00:00,38.87,-3.82,3.81,91.75,0.6231
2024-01-11 13:00:00,55.02,-8.01,4.34,98.77,0.6097
2024-01-11 14:00:00,44.47,-8.09,4.25,81.97,0.5668
2024-01-11 15:00:00,0.0,-8.8,3.54,87.5,0.1335
2024-01-11 16:00:00,0.0,-8.1,4.05,86.81,0.0
2024-01-11 17:00:00,2.15,-9.99,3.75,92.1,0.0835
2024-01-11 18:00:00,0.0,-9.01,4.06,82.25,0.0
2024-01-11 19:00:00,0.0,-11.73,5.21,91.89,0.1772
2024-01-11 20:00:00,12.36,-9.91,3.5,81.34,0.0901
2024-01-11 21:00:00,5.56,-9.07,4.72,92.29,0.0104
2024-01-11 22:00:00,63.95,-12.43,3.68,94.33,0.6057
2024-01-11 23:00:00,13.17,-8.45,5.48,82.89,0.1388
2024-01-12 00:00:00,34.53,-10.72,3.51,86.58,0.4743
2024-01-12 01:00:00,0.0,-8.6,4.44,94.37,0.0087
2024-01-12 02:00:00,15.75,-12.7,5.69,95.38,0.5118
2024-01-12 03:00:00,0.0,-15.42,3.79,81.28,0.0
2024-01-12 04:00:00,11.86,-12.89,4.43,90.3,0.0053
2024-01-12 05:00:00,20.66,-11.96,4.5,91.69,0.2172
2024-01-12 06:00:00,1.5,-11.88,4.46,88.37,0.0683
2024-01-12 07:00:00,72.22,-13.59,4.97,95.6,0.6423
2024-01-12 08:00:00,42.84,-6.43,3.85,85.68,0.6787
2024-01-12 09:00:00,35.32,-11.58,3.66,86.34,0.3663
2024-01-12 10:00:00,22.93,-5.52,5.33,85.12,0.5117
2024-01-12 11:00:00,88.26,-2.71,4.04,89.65,1.1805
2024-01-12 12:00:00,6.89,-8.53,3.61,87.08,0.1773
2024-01-12 13:00:00,76.46,-6.3,4.73,92.78,0.8571
2024-01-12 14:00:00,0.0,-8.18,3.5,86.68,0.0
2024-01-12 15:00:00,0.0,-6.2,3.63,87.59,0.0
2024-01-12 16:00:00,16.84,-10.87,5.07,89.68,0.0312
2024-01-12 17:00:00,37.0,-9.46,4.1,84.53,0.2531
2024-01-12 18:00:00,0.0,-7.73,3.54,93.77,0.0431
2024-01-12 19:00:00,0.0,-10.85,3.56,92.11,0.0489
2024-01-12 20:00:00,2.93,-14.73,3.69,91.95,0.0
2024-01-12 21:00:00,0.0,-9.61,4.19,83.58,0.0
2024-01-12 22:00:00,25.62,-15.17,3.73,96.42,0.1759
2024-01-12 23:00:00,103.08,-12.72,4.23,79.43,1.4049
2024-01-13 00:00:00,12.58,-11.79,4.32,92.25,0.0
2024-01-13 01:00:00,0.0,-12.62,4.05,89.25,0.2877
2024-01-13 02:00:00,0.0,-7.48,6.98,91.89,0.0871
2024-01-13 03:00:00,0.0,-10.61,3.8,87.48,0.0
2024-01-13 04:00:00,0.0,-11.86,3.73,88.98,0.0
2024-01-13 05:00:00,14.03,-9.53,3.51,92.06,0.2266
2024-01-13 06:00:00,13.56,-9.54,3.47,88.56,0.0522
2024-01-13 07:00:00,0.0,-9.09,4.85,89.64,0.0
2024-01-13 08:00:00,59.55,-7.97,5.67,89.8,1.0154
2024-01-13 09:00:00,0.0,-8.71,5.2,99.53,0.0
2024-01-13 10:00:00,0.0,-6.94,3.77,80.58,0.0
